account id,product code,opening date,reporting period,period balance,£ withdrawal,£ receipt,£ internal transfer,interest rate,account tenure (months)
P003-2024-03-0003,P003,2024-03-16,2024-04,7564.03,813.7,603.58,55.61,0.03087,2
P003-2024-03-0003,P003,2024-03-16,2024-05,7826.51,260.22,522.7,0.0,0.02986,3
P003-2024-03-0003,P003,2024-03-16,2024-06,7537.64,430.04,185.72,44.55,0.02748,4
P003-2024-03-0003,P003,2024-03-16,2024-07,7541.32,307.22,345.01,34.1,0.02941,5
P003-2024-03-0003,P003,2024-03-16,2024-08,7489.49,463.84,573.47,161.45,0.03358,6
P003-2024-03-0003,P003,2024-03-16,2024-09,6933.64,843.23,316.48,29.1,0.03143,7
P003-2024-03-0003,P003,2024-03-16,2024-10,6512.3,432.09,10.75,0.0,0.03017,8
P003-2024-03-0003,P003,2024-03-16,2024-11,6117.32,441.14,46.16,0.0,0.02999,9
P003-2024-03-0003,P003,2024-03-16,2024-12,5849.69,647.95,387.69,7.36,0.03221,10
P003-2024-03-0003,P003,2024-03-16,2025-01,5738.53,387.44,334.15,57.87,0.02792,11
P003-2024-03-0003,P003,2024-03-16,2025-02,5312.82,480.79,131.39,76.31,0.03171,12
P003-2024-03-0003,P003,2024-03-16,2025-03,5037.32,493.5,217.99,0.0,0.02892,13
P003-2024-03-0003,P003,2024-03-16,2025-04,4851.08,425.19,280.39,41.43,0.02922,14
P003-2024-03-0003,P003,2024-03-16,2025-05,4459.18,306.63,20.26,105.54,0.02594,15
P003-2024-03-0003,P003,2024-03-16,2025-06,4365.44,201.1,136.17,28.82,0.02377,16
P003-2024-03-0004,P003,2024-03-23,2024-03,1180.56,27.25,0.0,28.07,0.03048,1
P003-2024-03-0004,P003,2024-03-23,2024-04,1154.33,96.5,87.74,17.48,0.02698,2
P003-2024-03-0004,P003,2024-03-23,2024-05,1175.57,41.78,63.03,0.0,0.03546,3
P003-2024-03-0004,P003,2024-03-23,2024-06,1094.27,123.31,42.0,0.0,0.03047,4
P003-2024-03-0004,P003,2024-03-23,2024-07,1012.73,85.72,14.96,10.77,0.03314,5
P003-2024-03-0004,P003,2024-03-23,2024-08,1015.9,40.27,49.72,6.27,0.02341,6
P003-2024-03-0004,P003,2024-03-23,2024-09,929.18,120.42,45.58,11.88,0.02991,7
P003-2024-03-0004,P003,2024-03-23,2024-10,925.28,41.42,38.47,0.95,0.0338,8
P003-2024-03-0004,P003,2024-03-23,2024-11,890.3,60.17,26.67,1.48,0.03285,9
P003-2024-03-0004,P003,2024-03-23,2024-12,872.65,35.8,18.15,0.0,0.02587,10
P003-2024-03-0004,P003,2024-03-23,2025-01,848.45,70.38,46.18,0.0,0.03204,11
P003-2024-03-0004,P003,2024-03-23,2025-02,791.15,78.34,28.17,7.14,0.03413,12
P003-2024-03-0004,P003,2024-03-23,2025-03,734.44,77.93,24.1,2.87,0.02638,13
P003-2024-03-0004,P003,2024-03-23,2025-04,739.35,44.29,49.2,0.0,0.02951,14
P003-2024-03-0004,P003,2024-03-23,2025-05,742.11,16.52,19.37,0.1,0.02783,15
P003-2024-03-0004,P003,2024-03-23,2025-06,738.07,36.75,32.72,0.0,0.03788,16
P003-2024-03-0005,P003,2024-03-08,2024-03,2109.47,72.85,57.22,32.64,0.03216,1
P003-2024-03-0005,P003,2024-03-08,2024-04,2060.0,83.97,34.5,0.0,0.03271,2
P003-2024-03-0005,P003,2024-03-08,2024-05,1958.89,140.54,69.76,30.34,0.02982,3
P003-2024-03-0005,P003,2024-03-08,2024-06,1806.93,213.98,82.3,20.28,0.03085,4
P003-2024-03-0005,P003,2024-03-08,2024-07,1721.91,133.4,49.96,1.59,0.02811,5
P003-2024-03-0005,P003,2024-03-08,2024-08,1767.58,2.27,90.02,42.08,0.02928,6
P003-2024-03-0005,P003,2024-03-08,2024-09,1690.78,133.32,73.41,16.89,0.03538,7
P003-2024-03-0005,P003,2024-03-08,2024-10,1631.38,124.02,88.71,24.09,0.02714,8
P003-2024-03-0005,P003,2024-03-08,2024-11,1638.88,25.06,67.93,35.37,0.0258,9
P003-2024-03-0005,P003,2024-03-08,2024-12,1610.65,122.92,94.69,0.0,0.02929,10
P003-2024-03-0005,P003,2024-03-08,2025-01,1521.19,142.09,69.52,16.89,0.02743,11
P003-2024-03-0006,P003,2024-03-13,2024-03,1588.09,83.74,69.75,0.0,0.03426,1
P003-2024-03-0006,P003,2024-03-13,2024-04,1655.27,20.8,111.0,23.01,0.0321,2
P003-2024-03-0006,P003,2024-03-13,2024-05,1671.87,57.68,121.16,46.88,0.02873,3
P003-2024-03-0006,P003,2024-03-13,2024-06,1686.79,23.36,53.28,15.0,0.03231,4
P003-2024-03-0006,P003,2024-03-13,2024-07,1639.39,105.41,58.01,0.0,0.02838,5
P003-2024-03-0006,P003,2024-03-13,2024-08,1508.12,159.38,48.21,20.11,0.03063,6
P003-2024-03-0006,P003,2024-03-13,2024-09,1457.52,51.73,39.39,38.26,0.02847,7
P003-2024-03-0006,P003,2024-03-13,2024-10,1422.51,73.55,44.59,6.06,0.02886,8
P003-2024-03-0006,P003,2024-03-13,2024-11,1315.02,107.5,0.0,0.0,0.03152,9
P003-2024-03-0007,P003,2024-03-03,2024-03,4786.3,459.69,130.74,35.37,0.02688,1
P003-2024-03-0007,P003,2024-03-03,2024-04,4921.06,215.91,422.77,72.11,0.02783,2
P003-2024-03-0007,P003,2024-03-03,2024-05,4511.46,526.21,260.89,144.28,0.03519,3
P003-2024-03-0007,P003,2024-03-03,2024-06,4533.19,289.69,311.42,0.0,0.03476,4
P003-2024-03-0007,P003,2024-03-03,2024-07,4549.95,149.29,270.07,104.01,0.0296,5
P003-2024-03-0007,P003,2024-03-03,2024-08,4691.34,108.13,249.52,0.0,0.03323,6
P003-2024-03-0007,P003,2024-03-03,2024-09,4686.38,248.59,249.81,6.18,0.02854,7
P003-2024-03-0007,P003,2024-03-03,2024-10,4613.92,135.43,62.97,0.0,0.02378,8
P003-2024-03-0007,P003,2024-03-03,2024-11,4335.45,380.13,206.28,104.62,0.02744,9
P003-2024-03-0007,P003,2024-03-03,2024-12,4392.96,34.07,95.15,3.58,0.02519,10
P003-2024-03-0007,P003,2024-03-03,2025-01,4533.69,87.52,263.12,34.87,0.03089,11
P003-2024-03-0007,P003,2024-03-03,2025-02,4203.42,400.6,161.05,90.72,0.02698,12
P003-2024-03-0007,P003,2024-03-03,2025-03,4148.4,111.38,177.37,121.01,0.02988,13
P003-2024-03-0007,P003,2024-03-03,2025-04,3882.53,214.92,6.17,57.13,0.03389,14
P003-2024-03-0007,P003,2024-03-03,2025-05,3724.73,203.74,91.21,45.27,0.02549,15
P003-2024-03-0007,P003,2024-03-03,2025-06,3580.14,298.31,173.74,20.02,0.03037,16
P003-2024-03-0008,P003,2024-03-22,2024-03,5358.47,346.56,257.06,62.81,0.02854,1
P003-2024-03-0008,P003,2024-03-22,2024-04,4896.83,594.52,208.12,75.24,0.03102,2
P003-2024-03-0008,P003,2024-03-22,2024-05,4851.77,215.32,198.17,27.91,0.03008,3
P003-2024-03-0008,P003,2024-03-22,2024-06,4522.31,375.97,85.66,39.16,0.03155,4
P003-2024-03-0008,P003,2024-03-22,2024-07,4285.68,350.85,210.14,95.92,0.03159,5
P003-2024-03-0008,P003,2024-03-22,2024-08,4162.97,243.74,149.47,28.45,0.03029,6
P003-2024-03-0008,P003,2024-03-22,2024-09,3789.86,356.73,40.87,57.25,0.03011,7
P003-2024-03-0008,P003,2024-03-22,2024-10,3711.72,337.49,262.03,2.68,0.02748,8
P003-2024-03-0008,P003,2024-03-22,2024-11,3577.62,312.78,193.25,14.56,0.03107,9
P003-2024-03-0008,P003,2024-03-22,2024-12,3766.81,30.48,228.19,8.53,0.0267,10
P003-2024-03-0008,P003,2024-03-22,2025-01,3793.43,210.1,236.73,0.0,0.03531,11
P003-2024-03-0008,P003,2024-03-22,2025-02,3637.31,360.64,263.4,58.88,0.02954,12
P003-2024-03-0008,P003,2024-03-22,2025-03,3483.73,238.59,191.2,106.19,0.02782,13
P003-2024-03-0008,P003,2024-03-22,2025-04,3532.44,147.01,250.33,54.62,0.0317,14
P003-2024-03-0008,P003,2024-03-22,2025-05,3551.38,237.67,256.61,0.0,0.03284,15
P003-2024-03-0008,P003,2024-03-22,2025-06,3424.5,147.75,93.14,72.27,0.0347,16
P003-2024-03-0009,P003,2024-03-19,2024-03,13361.42,1277.61,934.29,0.0,0.03189,1
P003-2024-03-0009,P003,2024-03-19,2024-04,13314.22,614.38,658.48,91.3,0.03401,2
P003-2024-03-0009,P003,2024-03-19,2024-05,13088.34,737.48,849.62,338.03,0.02907,3
P003-2024-03-0009,P003,2024-03-19,2024-06,13421.14,261.34,737.12,142.97,0.02843,4
P003-2024-03-0009,P003,2024-03-19,2024-07,12065.47,1293.09,67.99,130.57,0.02497,5
P003-2024-03-0009,P003,2024-03-19,2024-08,12448.88,182.17,788.41,222.82,0.02914,6
P003-2024-03-0009,P003,2024-03-19,2024-09,11608.59,892.0,257.37,205.66,0.02759,7
P003-2024-03-0009,P003,2024-03-19,2024-10,10964.99,1363.46,817.13,97.27,0.02893,8
P003-2024-03-0009,P003,2024-03-19,2024-11,10450.27,410.49,0.0,104.24,0.03096,9
P003-2024-03-0009,P003,2024-03-19,2024-12,10454.11,567.76,723.12,151.53,0.03127,10
P003-2024-03-0009,P003,2024-03-19,2025-01,10054.82,486.79,181.19,93.68,0.02556,11
P003-2024-03-0009,P003,2024-03-19,2025-02,10162.5,328.99,532.23,95.57,0.02289,12
P003-2024-03-0009,P003,2024-03-19,2025-03,9293.9,854.48,30.32,44.43,0.03273,13
P003-2024-03-0009,P003,2024-03-19,2025-04,8577.08,910.46,334.69,141.04,0.02974,14
P003-2024-03-0009,P003,2024-03-19,2025-05,8424.45,449.31,296.68,0.0,0.03109,15
P003-2024-03-0009,P003,2024-03-19,2025-06,8227.9,210.44,13.88,0.0,0.02919,16
P003-2024-03-0010,P003,2024-03-26,2024-03,2980.66,379.09,205.7,0.0,0.02616,1
P003-2024-03-0010,P003,2024-03-26,2024-04,2936.6,146.31,119.58,17.33,0.02876,2
P003-2024-03-0010,P003,2024-03-26,2024-05,2787.44,100.32,15.69,64.53,0.03066,3
P003-2024-03-0010,P003,2024-03-26,2024-06,2577.48,219.45,33.87,24.39,0.0295,4
P003-2024-03-0011,P003,2024-03-24,2024-03,2795.84,188.91,175.88,58.82,0.02652,1
P003-2024-03-0011,P003,2024-03-24,2024-04,2752.5,43.34,0.0,0.0,0.03353,2
P003-2024-03-0011,P003,2024-03-24,2024-05,2498.21,230.18,0.0,24.1,0.03298,3
P003-2024-03-0011,P003,2024-03-24,2024-06,2260.67,209.38,27.06,55.23,0.03494,4
P003-2024-03-0011,P003,2024-03-24,2024-07,2231.71,140.34,146.73,35.35,0.02655,5
P003-2024-03-0011,P003,2024-03-24,2024-08,2069.04,177.15,30.92,16.45,0.03204,6
P003-2024-03-0011,P003,2024-03-24,2024-09,1930.04,109.39,14.51,44.12,0.02563,7
P003-2024-03-0012,P003,2024-03-22,2024-03,5634.51,279.32,197.86,4.62,0.02679,1
P003-2024-03-0012,P003,2024-03-22,2024-04,5626.48,137.32,137.7,8.41,0.02681,2
P003-2024-03-0012,P003,2024-03-22,2024-05,5220.21,457.4,160.89,109.76,0.02761,3
P003-2024-03-0012,P003,2024-03-22,2024-06,4867.21,406.24,97.12,43.89,0.0335,4
P003-2024-03-0012,P003,2024-03-22,2024-07,4608.03,356.39,180.03,82.81,0.03156,5
P003-2024-03-0012,P003,2024-03-22,2024-08,4869.13,0.0,261.09,0.0,0.02713,6
P003-2024-03-0012,P003,2024-03-22,2024-09,4667.92,340.8,206.73,67.13,0.02865,7
P003-2024-03-0012,P003,2024-03-22,2024-10,4953.02,84.63,380.75,11.02,0.02872,8
P003-2024-03-0012,P003,2024-03-22,2024-11,4452.83,474.92,99.27,124.54,0.02919,9
P003-2024-03-0012,P003,2024-03-22,2024-12,4580.06,155.67,333.89,50.98,0.02672,10
P003-2024-03-0012,P003,2024-03-22,2025-01,4144.17,518.7,137.58,54.77,0.02682,11
P003-2024-03-0012,P003,2024-03-22,2025-02,3913.79,364.44,194.81,60.74,0.03221,12
P003-2024-03-0012,P003,2024-03-22,2025-03,3746.49,181.26,104.66,90.7,0.03925,13
P003-2024-03-0012,P003,2024-03-22,2025-04,3590.27,217.88,108.7,47.04,0.02858,14
P003-2024-03-0012,P003,2024-03-22,2025-05,3496.25,216.71,188.42,65.74,0.02828,15
P003-2024-03-0012,P003,2024-03-22,2025-06,3311.89,307.95,171.06,47.47,0.02532,16
P003-2024-03-0013,P003,2024-03-13,2024-03,2604.7,99.7,92.96,36.71,0.03028,1
P003-2024-03-0013,P003,2024-03-13,2024-04,2478.25,194.73,118.2,49.91,0.02976,2
P003-2024-03-0013,P003,2024-03-13,2024-05,2393.61,150.42,78.9,13.13,0.02784,3
P003-2024-03-0013,P003,2024-03-13,2024-06,2326.02,86.32,26.14,7.4,0.03214,4
P003-2024-03-0013,P003,2024-03-13,2024-07,2336.96,80.62,103.18,11.62,0.03021,5
P003-2024-03-0013,P003,2024-03-13,2024-08,2342.53,25.8,61.42,30.06,0.03013,6
P003-2024-03-0013,P003,2024-03-13,2024-09,2100.74,334.15,106.14,13.79,0.03024,7
P003-2024-03-0013,P003,2024-03-13,2024-10,1977.54,137.52,51.06,36.75,0.02979,8
P003-2024-03-0013,P003,2024-03-13,2024-11,1902.55,121.83,46.85,0.0,0.03201,9
P003-2024-03-0013,P003,2024-03-13,2024-12,1802.51,148.95,79.6,30.69,0.03504,10
P003-2024-03-0013,P003,2024-03-13,2025-01,1822.38,99.56,119.43,0.0,0.03277,11
P003-2024-03-0013,P003,2024-03-13,2025-02,1712.23,92.81,20.75,38.09,0.03275,12
P003-2024-03-0013,P003,2024-03-13,2025-03,1631.42,101.28,41.39,20.91,0.02955,13
P003-2024-03-0013,P003,2024-03-13,2025-04,1628.32,108.15,115.23,10.19,0.0295,14
P003-2024-03-0013,P003,2024-03-13,2025-05,1639.22,86.75,97.65,0.0,0.02736,15
P003-2024-03-0013,P003,2024-03-13,2025-06,1649.87,30.83,49.66,8.18,0.03362,16
P003-2024-03-0014,P003,2024-03-23,2024-03,4048.46,166.78,74.39,78.23,0.03129,1
P003-2024-03-0014,P003,2024-03-23,2024-04,4055.22,204.27,265.95,54.92,0.0264,2
P003-2024-03-0014,P003,2024-03-23,2024-05,3818.96,400.46,266.54,102.34,0.03075,3
P003-2024-03-0014,P003,2024-03-23,2024-06,3470.4,263.94,23.4,108.02,0.03187,4
P003-2024-03-0014,P003,2024-03-23,2024-07,3354.35,180.8,127.41,62.66,0.02744,5
P003-2024-03-0014,P003,2024-03-23,2024-08,3219.31,184.16,62.96,13.84,0.02385,6
P003-2024-03-0014,P003,2024-03-23,2024-09,3052.93,161.93,0.0,4.45,0.03119,7
P003-2024-03-0014,P003,2024-03-23,2024-10,3025.71,65.39,108.87,70.7,0.03198,8
P003-2024-03-0014,P003,2024-03-23,2024-11,2770.93,229.78,5.74,30.73,0.02842,9
P003-2024-03-0015,P003,2024-03-22,2024-03,9013.18,0.0,584.24,123.52,0.03195,1
P003-2024-03-0015,P003,2024-03-22,2024-04,9288.69,261.0,553.58,17.08,0.03135,2
P003-2024-03-0015,P003,2024-03-22,2024-05,8985.93,398.97,117.44,21.23,0.02995,3
P003-2024-03-0015,P003,2024-03-22,2024-06,9009.97,249.37,387.7,114.29,0.03526,4
P003-2024-03-0015,P003,2024-03-22,2024-07,8641.05,458.66,280.04,190.31,0.03431,5
P003-2024-03-0015,P003,2024-03-22,2024-08,8471.23,562.39,392.56,0.0,0.02643,6
P003-2024-03-0015,P003,2024-03-22,2024-09,8047.54,645.82,392.2,170.07,0.03096,7
P003-2024-03-0015,P003,2024-03-22,2024-10,7977.45,507.5,437.41,0.0,0.02954,8
P003-2024-03-0015,P003,2024-03-22,2024-11,7208.41,888.34,173.81,54.51,0.03195,9
P003-2024-03-0015,P003,2024-03-22,2024-12,6871.67,729.81,407.46,14.39,0.02705,10
P003-2024-03-0015,P003,2024-03-22,2025-01,6523.62,435.48,133.91,46.48,0.02929,11
P003-2024-03-0015,P003,2024-03-22,2025-02,6541.03,309.31,372.65,45.93,0.02649,12
P003-2024-03-0015,P003,2024-03-22,2025-03,6479.18,77.52,90.24,74.57,0.03324,13
P003-2024-03-0015,P003,2024-03-22,2025-04,6174.21,638.31,460.14,126.79,0.03188,14
P003-2024-03-0015,P003,2024-03-22,2025-05,6110.64,159.18,190.88,95.27,0.03314,15
P003-2024-03-0015,P003,2024-03-22,2025-06,5885.66,509.43,326.86,42.42,0.02953,16
P003-2024-03-0016,P003,2024-03-27,2024-03,7692.69,492.1,352.76,0.0,0.03224,1
P003-2024-03-0016,P003,2024-03-27,2024-04,7618.38,261.61,187.3,0.0,0.03413,2
P003-2024-03-0016,P003,2024-03-27,2024-05,7678.84,117.36,285.66,107.84,0.02661,3
P003-2024-03-0016,P003,2024-03-27,2024-06,7525.3,296.53,175.78,32.79,0.03064,4
P003-2024-03-0016,P003,2024-03-27,2024-07,6977.84,558.0,108.42,97.87,0.0273,5
P003-2024-03-0016,P003,2024-03-27,2024-08,7108.34,270.42,485.34,84.42,0.03226,6
P003-2024-03-0017,P003,2024-03-16,2024-03,9387.25,654.42,828.46,95.94,0.0261,1
P003-2024-03-0017,P003,2024-03-16,2024-04,9045.5,576.92,334.65,99.48,0.03728,2
P003-2024-03-0017,P003,2024-03-16,2024-05,8878.8,63.71,81.06,184.06,0.03081,3
P003-2024-03-0018,P003,2024-03-06,2024-03,2019.53,252.39,54.25,27.63,0.029,1
P003-2024-03-0018,P003,2024-03-06,2024-04,2007.3,94.19,98.11,16.13,0.03245,2
P003-2024-03-0018,P003,2024-03-06,2024-05,2033.89,72.42,122.75,23.74,0.03266,3
P003-2024-03-0018,P003,2024-03-06,2024-06,1944.22,121.53,70.97,39.11,0.02964,4
P003-2024-03-0018,P003,2024-03-06,2024-07,2022.57,22.55,126.34,25.43,0.03589,5
P003-2024-03-0018,P003,2024-03-06,2024-08,1810.02,190.99,22.8,44.37,0.03104,6
P003-2024-03-0018,P003,2024-03-06,2024-09,1743.28,77.65,25.78,14.87,0.03048,7
P003-2024-03-0018,P003,2024-03-06,2024-10,1634.59,168.56,73.75,13.88,0.03484,8
P003-2024-03-0018,P003,2024-03-06,2024-11,1646.41,63.75,95.72,20.15,0.03023,9
P003-2024-03-0018,P003,2024-03-06,2024-12,1579.57,103.91,53.16,16.09,0.02352,10
P003-2024-03-0018,P003,2024-03-06,2025-01,1496.19,117.02,41.94,8.3,0.0302,11
P003-2024-03-0018,P003,2024-03-06,2025-02,1414.18,110.37,61.52,33.15,0.02575,12
P003-2024-03-0018,P003,2024-03-06,2025-03,1325.48,156.64,67.93,0.0,0.03341,13
P003-2024-03-0018,P003,2024-03-06,2025-04,1237.96,112.61,56.29,31.2,0.02977,14
P003-2024-03-0018,P003,2024-03-06,2025-05,1087.07,189.97,39.14,0.06,0.02506,15
P003-2024-03-0018,P003,2024-03-06,2025-06,1081.04,44.19,64.27,26.11,0.03206,16
P003-2024-03-0019,P003,2024-03-11,2024-03,6538.88,377.45,87.06,39.2,0.02775,1
P003-2024-03-0020,P003,2024-03-24,2024-03,4795.1,409.91,307.65,45.39,0.03189,1
P003-2024-03-0020,P003,2024-03-24,2024-04,4280.22,525.58,106.09,95.39,0.02631,2
P003-2024-03-0020,P003,2024-03-24,2024-05,4453.94,151.63,325.35,0.0,0.02775,3
P003-2024-03-0020,P003,2024-03-24,2024-06,4330.5,377.63,276.41,22.22,0.0284,4
P003-2024-03-0020,P003,2024-03-24,2024-07,4299.19,210.85,235.39,55.85,0.03085,5
P003-2024-03-0020,P003,2024-03-24,2024-08,4128.12,336.54,183.9,18.44,0.02956,6
P003-2024-03-0020,P003,2024-03-24,2024-09,3858.42,296.5,92.1,65.3,0.0253,7
P003-2024-03-0021,P003,2024-03-07,2024-03,20354.74,502.81,920.16,416.6,0.0286,1
P003-2024-03-0021,P003,2024-03-07,2024-04,19308.39,1705.61,1040.5,381.24,0.0255,2
P003-2024-03-0021,P003,2024-03-07,2024-05,18843.83,1017.37,552.82,0.0,0.02903,3
P003-2024-03-0021,P003,2024-03-07,2024-06,17942.98,818.93,370.64,452.56,0.03131,4
P003-2024-03-0021,P003,2024-03-07,2024-07,18555.45,345.85,960.22,1.9,0.03384,5
P003-2024-03-0021,P003,2024-03-07,2024-08,18629.81,1209.7,1449.7,165.63,0.0314,6
P003-2024-03-0021,P003,2024-03-07,2024-09,17695.86,1225.74,619.56,327.77,0.02977,7
P003-2024-03-0021,P003,2024-03-07,2024-10,18739.04,0.0,1043.19,0.0,0.027,8
P003-2024-03-0021,P003,2024-03-07,2024-11,18423.56,802.11,825.3,338.67,0.03266,9
P003-2024-03-0021,P003,2024-03-07,2024-12,18232.26,446.41,570.36,315.25,0.03199,10
P003-2024-03-0021,P003,2024-03-07,2025-01,19314.59,9.31,1091.64,0.0,0.0288,11
P003-2024-03-0021,P003,2024-03-07,2025-02,19817.49,439.91,951.28,8.47,0.02947,12
P003-2024-03-0021,P003,2024-03-07,2025-03,19988.22,735.91,1328.07,421.44,0.02737,13
P003-2024-03-0021,P003,2024-03-07,2025-04,19187.14,1255.13,873.2,419.16,0.03014,14
P003-2024-03-0021,P003,2024-03-07,2025-05,18112.16,1826.5,827.26,75.73,0.02888,15
P003-2024-03-0021,P003,2024-03-07,2025-06,18363.19,354.79,738.54,132.73,0.02235,16
P003-2024-03-0022,P003,2024-03-02,2024-03,7341.61,393.85,259.21,92.07,0.02527,1
P003-2024-03-0022,P003,2024-03-02,2024-04,7351.08,292.79,414.34,112.08,0.02824,2
P003-2024-03-0022,P003,2024-03-02,2024-05,6833.87,488.0,62.98,92.19,0.02753,3
P003-2024-03-0022,P003,2024-03-02,2024-06,6160.28,651.28,103.22,125.52,0.03062,4
P003-2024-03-0022,P003,2024-03-02,2024-07,5872.31,401.29,178.66,65.35,0.02623,5
P003-2024-03-0022,P003,2024-03-02,2024-08,5806.57,271.31,267.03,61.46,0.02855,6
P003-2024-03-0022,P003,2024-03-02,2024-09,5756.4,332.5,330.42,48.09,0.02797,7
P003-2024-03-0022,P003,2024-03-02,2024-10,6045.15,161.16,452.31,2.39,0.03222,8
P003-2024-03-0022,P003,2024-03-02,2024-11,5504.35,666.54,158.37,32.64,0.03189,9
P003-2024-03-0022,P003,2024-03-02,2024-12,5236.51,403.09,303.9,168.65,0.03101,10
P003-2024-03-0022,P003,2024-03-02,2025-01,4871.05,365.04,140.15,140.57,0.03471,11
P003-2024-03-0022,P003,2024-03-02,2025-02,4747.26,360.69,284.69,47.79,0.02883,12
P003-2024-03-0023,P003,2024-03-19,2024-03,4477.15,533.89,113.63,40.58,0.029,1
P003-2024-03-0024,P003,2024-03-10,2024-03,9124.8,619.56,647.25,13.53,0.0333,1
P003-2024-03-0024,P003,2024-03-10,2024-04,9222.8,325.96,423.95,0.0,0.03088,2
P003-2024-03-0024,P003,2024-03-10,2024-05,9085.87,465.38,328.45,0.0,0.02644,3
P003-2024-03-0025,P003,2024-03-06,2024-03,7042.58,419.33,558.0,67.92,0.03107,1
P003-2024-03-0025,P003,2024-03-06,2024-04,6862.52,582.75,503.23,100.53,0.03546,2
P003-2024-03-0025,P003,2024-03-06,2024-05,6157.48,726.99,213.16,191.2,0.02598,3
P003-2024-03-0025,P003,2024-03-06,2024-06,5995.02,600.09,471.3,33.67,0.03405,4
P003-2024-03-0025,P003,2024-03-06,2024-07,5224.43,809.56,71.71,32.74,0.02537,5
P003-2024-03-0025,P003,2024-03-06,2024-08,5114.6,496.32,404.15,17.67,0.02894,6
P003-2024-03-0025,P003,2024-03-06,2024-09,4999.48,386.45,274.58,3.25,0.03151,7
P003-2024-03-0025,P003,2024-03-06,2024-10,4940.87,287.97,296.93,67.57,0.02672,8
P003-2024-03-0025,P003,2024-03-06,2024-11,5029.63,87.65,265.86,89.45,0.03197,9
P003-2024-03-0025,P003,2024-03-06,2024-12,5061.46,206.4,295.44,57.22,0.02801,10
P003-2024-03-0025,P003,2024-03-06,2025-01,4810.49,523.44,347.64,75.17,0.02574,11
P003-2024-03-0025,P003,2024-03-06,2025-02,4888.05,217.16,323.39,28.68,0.03036,12
P003-2024-03-0025,P003,2024-03-06,2025-03,4737.74,325.83,266.4,90.87,0.02353,13
P003-2024-03-0025,P003,2024-03-06,2025-04,4743.8,123.39,205.41,75.96,0.02575,14
P003-2024-03-0025,P003,2024-03-06,2025-05,4704.77,328.3,326.21,36.94,0.03652,15
P003-2024-03-0025,P003,2024-03-06,2025-06,4695.14,0.0,147.19,156.83,0.03101,16
P003-2024-03-0026,P003,2024-03-07,2024-03,8033.79,149.35,514.02,91.2,0.03401,1
P003-2024-03-0026,P003,2024-03-07,2024-04,7528.76,977.75,594.2,121.49,0.03021,2
P003-2024-03-0026,P003,2024-03-07,2024-05,7031.48,787.58,302.77,12.48,0.02958,3
P003-2024-03-0026,P003,2024-03-07,2024-06,6502.36,533.51,185.27,180.88,0.03014,4
P003-2024-03-0026,P003,2024-03-07,2024-07,6463.86,144.61,164.59,58.48,0.02795,5
P003-2024-03-0026,P003,2024-03-07,2024-08,6516.63,115.88,168.64,0.0,0.03075,6
P003-2024-03-0026,P003,2024-03-07,2024-09,6496.03,263.75,325.37,82.22,0.02583,7
P003-2024-03-0027,P003,2024-03-25,2024-03,6038.62,699.2,172.62,117.85,0.03286,1
P003-2024-03-0027,P003,2024-03-25,2024-04,6009.19,284.67,255.25,0.0,0.0293,2
P003-2024-03-0027,P003,2024-03-25,2024-05,5975.2,140.57,216.4,109.82,0.02704,3
P003-2024-03-0027,P003,2024-03-25,2024-06,5638.7,361.63,140.83,115.71,0.02875,4
P003-2024-03-0027,P003,2024-03-25,2024-07,5631.85,115.76,108.91,0.0,0.02549,5
P003-2024-03-0027,P003,2024-03-25,2024-08,5391.26,371.19,182.25,51.64,0.02987,6
P003-2024-03-0027,P003,2024-03-25,2024-09,5433.75,126.33,238.53,69.71,0.02869,7
P003-2024-03-0027,P003,2024-03-25,2024-10,5405.16,168.18,251.67,112.09,0.0299,8
P003-2024-03-0027,P003,2024-03-25,2024-11,5500.45,194.31,391.2,101.6,0.03063,9
P003-2024-03-0027,P003,2024-03-25,2024-12,5541.93,86.05,228.47,100.94,0.02657,10
P003-2024-03-0027,P003,2024-03-25,2025-01,5318.83,247.47,217.91,193.54,0.02836,11
P003-2024-03-0027,P003,2024-03-25,2025-02,5099.13,304.98,272.08,186.79,0.02726,12
P003-2024-03-0027,P003,2024-03-25,2025-03,4876.0,417.8,298.96,104.29,0.03185,13
P003-2024-03-0027,P003,2024-03-25,2025-04,4531.91,434.58,114.79,24.31,0.02697,14
P003-2024-03-0027,P003,2024-03-25,2025-05,4489.75,115.88,73.72,0.0,0.03218,15
P003-2024-03-0027,P003,2024-03-25,2025-06,4306.33,268.76,144.62,59.27,0.03349,16
P003-2024-03-0028,P003,2024-03-21,2024-03,3908.75,146.31,142.0,11.45,0.03095,1
P003-2024-03-0028,P003,2024-03-21,2024-04,3731.62,169.41,83.04,90.77,0.02663,2
P003-2024-03-0028,P003,2024-03-21,2024-05,3549.49,121.19,30.32,91.26,0.02724,3
P003-2024-03-0028,P003,2024-03-21,2024-06,3320.64,334.91,140.77,34.7,0.02946,4
P003-2024-03-0028,P003,2024-03-21,2024-07,3343.72,0.0,70.95,47.88,0.03025,5
P003-2024-03-0028,P003,2024-03-21,2024-08,3277.94,227.72,180.01,18.07,0.02719,6
P003-2024-03-0029,P003,2024-03-27,2024-03,3790.25,189.48,163.23,87.68,0.03277,1
